EVENT_ID_CNTY,EVENT_DATE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE_SCALE,FATALITIES
TJK74,12-May-20,Violence against civilians,Attack,Unidentified Armed Group (Tajikistan),Caucasus and Central Asia,Tajikistan,Dushanbe,38.56,68.774,International,0
TJK76,20-May-20,Riots,Violent demonstration,Rioters (China),Caucasus and Central Asia,Tajikistan,Zornisor,40.652,69.582,Regional-International,0
TJK92,12-Aug-20,Protests,Peaceful protest,Protesters (Tajikistan),Caucasus and Central Asia,Tajikistan,Dushanbe,38.56,68.774,Regional,0
THA7890,08-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok,13.754,100.501,National,0
THA7891,09-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Mueang Si Khai,15.075,104.92,National,0
THA7892,10-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bang Ban,14.409,100.463,National,0
THA7895,10-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Samut Sakhon,13.547,100.274,National,0
THA7894,10-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Sam Roi Yot,12.242,99.964,National,0
THA7893,10-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Ang Sila,13.324,100.929,National,0
THA7906,16-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Suthep,18.775,98.952,National,0
THA7907,17-Mar-20,Explosions/Remote violence,Remote explosive/landmine/IED,BRN: Barisan Revolusi Nasional Melayu Patani,Southeast Asia,Thailand,Sateng,6.545,101.284,National-International,0
THA7912,18-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Bang Khen,13.877,100.626,National,0
THA7915,26-Mar-20,Strategic developments,Change to group/activity,Government of Thailand (2019-),Southeast Asia,Thailand,Bangkok,13.754,100.501,National,0
THA7916,27-Mar-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Bang Bon,13.659,100.388,National,0
THA7917,29-Mar-20,Riots,Mob violence,Rioters (Thailand),Southeast Asia,Thailand,Nai Mueang,15.004,103.111,National,0
THA7919,03-Apr-20,Strategic developments,Change to group/activity,BRN: Barisan Revolusi Nasional Melayu Patani,Southeast Asia,Thailand,Pattani,6.868,101.25,International,0
THA7921,07-Apr-20,Violence against civilians,Attack,Unidentified Armed Group (Thailand),Southeast Asia,Thailand,Samothong,9.582,99.057,National,2
THA7923,14-Apr-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Phaya Thai,13.78,100.543,National,0
THA7924,15-Apr-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Rawai,7.78,98.325,National,0
THA7925,18-Apr-20,Riots,Violent demonstration,Rioters (Thailand),Southeast Asia,Thailand,Moo 6,17.323,101.638,National,0
THA7927,24-Apr-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Suthep,18.775,98.952,National,0
THA7931,30-Apr-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Phaya Thai,13.78,100.543,National,0
THA7932,01-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Chang Phueak,18.817,98.963,National,0
THA7933,01-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Din Daeng,13.777,100.562,National,0
THA7934,01-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Din Daeng,13.777,100.562,National,0
THA7935,02-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Choeng Thale,8.013,98.306,Subnational,0
THA7936,03-May-20,Battles,Armed clash,Malay Muslim Separatists (Thailand),Southeast Asia,Thailand,Hutae Kolae,6.668,101.549,National,2
THA7938,07-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Phaya Thai,13.78,100.543,National,0
THA7940,13-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Din Daeng,13.777,100.562,National,0
THA7941,14-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Chang Phueak,18.817,98.963,National,0
THA7942,15-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok,13.754,100.501,National,0
THA7943,18-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Kathu,7.918,98.333,Subnational,0
THA7945,22-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Dusit,13.778,100.52,National,0
THA8039,28-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Dusit,13.778,100.52,National,0
THA8040,30-May-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Nai Mueang,16.429,102.844,National,0
THA8062,18-Jun-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Dusit,13.778,100.52,National,0
THA8063,18-Jun-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Dusit,13.778,100.52,National,0
THA8064,20-Jun-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok,13.754,100.501,National,0
THA8079,09-Jul-20,Strategic developments,Arrests,Police Forces of Thailand (2019-) Border Patrol Police,Southeast Asia,Thailand,Sa Kaeo,13.814,102.072,National,0
THA8120,24-Jul-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Bangkok-Dusit,13.778,100.52,National,0
THA8173,05-Aug-20,Protests,Peaceful protest,Protesters (Myanmar),Southeast Asia,Thailand,Mae Tao Mai,16.667,98.603,National,0
THA8242,22-Aug-20,Protests,Peaceful protest,Protesters (Thailand),Southeast Asia,Thailand,Wichit,7.857,98.372,Subnational,0
TOG404,23-Mar-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Agwegan,6.267,1.683,National-Regional,1
TOG406,02-Apr-20,Riots,Violent demonstration,Rioters (Togo),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG405,02-Apr-20,Strategic developments,Change to group/activity,Government of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National-Regional,0
TOG408,04-Apr-20,Protests,Peaceful protest,Protesters (Togo),Western Africa,Togo,Kara,9.551,1.186,National,0
TOG409,04-Apr-20,Violence against civilians,Attack,Police Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG410,06-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Baguida,6.168,1.325,National,0
TOG413,15-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National,1
TOG414,15-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG412,15-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Aneho,6.233,1.6,National,0
TOG415,16-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG417,22-Apr-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National-Regional,1
TOG418,23-Apr-20,Riots,Violent demonstration,Rioters (Togo),Western Africa,Togo,Lome,6.129,1.222,National-Regional,0
TOG419,03-May-20,Protests,Peaceful protest,Protesters (Togo),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG425,12-May-20,Protests,Protest with intervention,Protesters (Togo),Western Africa,Togo,Lome,6.129,1.222,National-Regional,0
TOG424,12-May-20,Violence against civilians,Attack,Military Forces of Togo (2005-),Western Africa,Togo,Lome,6.129,1.222,National,0
TOG448,10-Aug-20,Protests,Peaceful protest,Protesters (Togo),Western Africa,Togo,Kpome,7.25,1.583,National-Regional,0
TOG450,17-Sep-20,Protests,Peaceful protest,Protesters (Togo),Western Africa,Togo,Sokode,8.983,1.133,National,0
TTQ227,17-Mar-20,Riots,Violent demonstration,Rioters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Arouca,10.629,-61.335,National,0
TTQ232,22-Mar-20,Strategic developments,Change to group/activity,Government of Trinidad and Tobago (2015-),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
TTQ234,25-Mar-20,Violence against civilians,Attack,Private Security Forces (Trinidad and Tobago),Caribbean,Trinidad and Tobago,San Fernando,10.28,-61.468,National,0
TTQ242,03-Apr-20,Riots,Violent demonstration,Rioters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Sangre Grande,10.587,-61.13,National,0
TTQ246,09-Apr-20,Protests,Peaceful protest,Protesters (Venezuela),Caribbean,Trinidad and Tobago,Aripo,10.682,-61.225,National,0
TTQ269,13-May-20,Protests,Peaceful protest,Protesters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
TTQ305,15-Jun-20,Protests,Peaceful protest,Protesters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
TTQ353,09-Jul-20,Protests,Peaceful protest,Protesters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
TTQ367,08-Aug-20,Strategic developments,Looting/property destruction,Unidentified Armed Group (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
TTQ378,27-Aug-20,Protests,Peaceful protest,Protesters (Trinidad and Tobago),Caribbean,Trinidad and Tobago,Port of Spain,10.667,-61.519,National,0
ARE11,08-Mar-20,Strategic developments,Change to group/activity,Government of the United Arab Emirates (2004-),Middle East,United Arab Emirates,Abu Dhabi,24.467,54.367,Regional,0
ARE10,25-Mar-20,Strategic developments,Change to group/activity,Government of the United Arab Emirates (2004-),Middle East,United Arab Emirates,Abu Dhabi,24.467,54.367,Regional,0
ARE12,04-Apr-20,Strategic developments,Change to group/activity,Government of the United Arab Emirates (2004-),Middle East,United Arab Emirates,Dubai,25.066,55.171,National-International,0
TUN6094,29-Jan-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ben Gardane,33.138,11.22,National,0
TUN6228,03-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6222,03-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6242,09-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6265,19-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ben Gardane,33.138,11.22,National,0
TUN6267,22-Mar-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Chott Meriam,30.383,13.585,National-Regional,0
TUN6269,23-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Hassine,36.742,10.102,National,0
TUN6268,23-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Manubah,36.808,10.097,National,0
TUN6273,24-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mezzouna,34.436,9.765,National,0
TUN6274,24-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Rades,36.768,10.275,National,0
TUN6275,24-Mar-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tunis,36.819,10.166,National,0
TUN6279,30-Mar-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,El Mnihla,36.866,10.112,National-International,0
TUN6280,30-Mar-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Ettadhamen-Mnihla,36.836,10.107,National,0
TUN6281,31-Mar-20,Protests,Protest with intervention,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6282,01-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6283,01-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6284,03-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Maktar,35.858,9.201,National,0
TUN6286,04-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Medjez el Bab,36.65,9.612,National,0
TUN6287,05-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Friouet,35.967,9.979,National,0
TUN6334,06-Apr-20,Protests,Peaceful protest,Protesters (International),Northern Africa,Tunisia,El Ouardia,36.767,10.184,National,0
TUN6289,10-Apr-20,Protests,Protest with intervention,Protesters (Tunisia),Northern Africa,Tunisia,Tunis,36.819,10.166,National,0
TUN6349,13-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Le Bardo,36.809,10.141,National,0
TUN6297,14-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kondar,35.935,10.287,National,0
TUN6292,14-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bir Hassi el Ferid,34.977,8.957,Regional,0
TUN6291,14-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6298,15-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Borma,31.692,9.206,National,0
TUN6293,16-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6294,16-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Medenine,33.355,10.505,Regional,0
TUN6387,16-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Baten Elghezel Nord,35.448,9.346,National,0
TUN6299,16-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Kantaoui,35.888,10.588,National,0
TUN6300,16-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Houmt Souk,33.876,10.857,National,0
TUN6302,18-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Enfida,36.135,10.381,National,0
TUN6295,18-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Feriana,34.945,8.568,National,0
TUN6296,18-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Foussena,35.351,8.629,National,0
TUN6303,18-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Haffouz,35.632,9.676,National-Regional,0
TUN6350,19-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Beja,36.726,9.182,National,0
TUN6307,19-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Mezzouna,34.436,9.765,National,0
TUN6306,19-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kebili,33.704,8.969,National,0
TUN6304,19-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Haffouz,35.632,9.676,National,0
TUN6310,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Echrarda,35.1,10.028,National,0
TUN6312,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6352,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6313,20-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Hichria,34.829,9.375,National,0
TUN6309,20-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Douar Hicher,36.828,10.089,National,0
TUN6351,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,As Sars,36.076,9.021,National,0
TUN6314,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jebel ech Chambi,35.207,8.683,National,0
TUN6311,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Mnihla,36.866,10.112,National,0
TUN6308,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6319,20-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Rass Adjir,33.166,11.562,National,0
TUN6318,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nasrallah,35.327,9.812,National,0
TUN6315,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6317,20-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Menzel Bourguiba,37.154,9.786,National,0
TUN6323,21-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,Regional,0
TUN6320,21-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,El Golaa,33.485,9.007,Regional,0
TUN6322,21-Apr-20,Riots,Mob violence,Rioters (Libya),Northern Africa,Tunisia,Rass Adjir,33.166,11.562,National,0
TUN6354,21-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6321,21-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Mnihla,36.866,10.112,National,0
TUN6353,21-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6326,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,Regional,0
TUN6355,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,National,0
TUN6328,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6356,22-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Manzel Hayet,35.537,10.632,National,0
TUN6327,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,El Mnihla,36.866,10.112,National,0
TUN6358,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6357,22-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6330,23-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6331,23-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nafza,37.019,9.057,National,0
TUN6332,24-Apr-20,Protests,Protest with intervention,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,Regional,0
TUN6333,24-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Sahline,35.751,10.712,Regional,0
TUN6329,24-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bir el Hafey,34.932,9.193,National,0
TUN6325,24-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,Regional,0
TUN6335,25-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tunis,36.819,10.166,National,0
TUN6336,26-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Beni M'Tir,36.742,8.736,National,0
TUN6339,27-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Zaouiet Sousse,35.786,10.627,National,0
TUN6338,27-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6337,27-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Mdhilla,34.251,8.747,National,0
TUN6341,28-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Oued Ellil,36.834,10.041,National,0
TUN6342,28-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Redeyef,34.383,8.156,National,0
TUN6340,28-Apr-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Douar Hicher,36.828,10.089,National,0
TUN6343,29-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6359,29-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6344,29-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nafza,37.019,9.057,National,0
TUN6360,29-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
TUN6346,30-Apr-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6347,01-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6361,03-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Medenine,33.355,10.505,National,0
TUN6362,04-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,El Hamma,33.892,9.796,New media,0
TUN6363,04-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gabes,33.882,10.098,National,0
TUN6366,04-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6374,06-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Nafza,37.019,9.057,National,0
TUN6371,06-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6372,06-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,La Pecherie,37.252,9.839,National,0
TUN6370,06-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ezzouhour,35.171,8.829,National,0
TUN6378,07-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,Regional,0
TUN6379,07-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Sidi Amor Bou Hajla,35.397,10.048,National,0
TUN6381,08-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Monastir-Habib Bourguiba International Airport,35.758,10.755,Regional,0
TUN6382,08-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ras Jabel,37.216,10.125,New media,0
TUN6383,08-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6380,08-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Ben Arous,36.744,10.234,National,0
TUN6385,08-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6384,08-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6391,10-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Metlaoui,34.321,8.402,New media,0
TUN6395,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sfax,34.741,10.76,National,0
TUN6396,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Siliana,36.085,9.371,National,0
TUN6393,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Djerba,33.8,10.9,National,0
TUN6394,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6400,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Zaghouan,36.403,10.143,National,0
TUN6398,11-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,New media,0
TUN6404,12-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6407,12-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6402,12-May-20,Riots,Violent demonstration,Rioters (Tunisia),Northern Africa,Tunisia,Haffouz,35.632,9.676,National,0
TUN6403,12-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,National,0
TUN6401,12-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tunis,36.819,10.166,National,0
TUN6406,12-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tataouine,32.93,10.452,National,0
TUN6409,13-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Bizerte,37.274,9.874,National,0
TUN6412,13-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6410,13-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasbah,36.8,10.168,Regional,0
TUN6408,13-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,As Sars,36.076,9.021,National,0
TUN6414,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Jendouba,36.501,8.78,National,0
TUN6423,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sidi Bouzid,35.038,9.485,National,0
TUN6413,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Gafsa,34.425,8.742,National,0
TUN6417,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6418,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kasserine,35.168,8.836,National,0
TUN6419,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Menzel M'heri,35.42,9.849,National,0
TUN6416,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Kairouan,35.678,10.096,National,0
TUN6420,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6425,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Tozeur,33.92,8.134,National,0
TUN6421,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Monastir,35.765,10.812,National,0
TUN6424,14-May-20,Protests,Peaceful protest,Protesters (Tunisia),Northern Africa,Tunisia,Sousse,35.825,10.637,National,0
